Time,Pitch,Roll,Yaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed,cP,cR,cY,cPower,PosXError,PosYError
111852568.0000000000,-4.6250000000,-3.4380000000,-0.8750000000,13.0625000000,9.5625000000,6.3750000000,0.3700000000,1.2600000000,-0.8100000000,47.2228658000,8.8187174000,1.1500000000,1.7292826200,0.3298720654,0.0169826460,19.0687500000,-11.1245000000,-5.5000000000,17.8301735401,25.7160506746,-1.1297404545
111861603.0000000000,-4.7500000000,-3.3755000000,-0.8125000000,13.4375000000,8.5000000000,7.7500000000,-0.4400000000,0.7200000000,-0.4700000000,47.2228658000,8.8187174000,1.1500000000,1.7082142570,0.3330653717,0.0126627858,19.8062500000,-10.1245000000,-6.9375000000,17.8733721421,25.7160506746,-1.1297404545
111872979.0000000000,-4.8750000000,-3.3130000000,-0.7500000000,11.3125000000,8.0000000000,8.5000000000,0.3300000000,0.7100000000,-0.4900000000,47.2228658000,8.8187174000,1.1500000000,1.6950502477,0.3377962294,0.0078908791,16.7937500000,-9.6870000000,-7.7500000000,17.9210912095,25.7160506746,-1.1297404545
111880983.0000000000,-5.0000000000,-3.2505000000,-0.6250000000,9.6875000000,7.3125000000,8.6250000000,-0.0900000000,1.2900000000,-0.4000000000,47.2228658000,8.8187174000,1.1600000000,1.6775284277,0.3446861345,0.1302211337,14.5312500000,-9.0620000000,-8.0000000000,16.0977886626,25.7160506746,-1.1297404545
111888987.0000000000,-5.0000000000,-3.2505000000,-0.6250000000,4.1250000000,6.6250000000,8.2500000000,0.5100000000,1.4200000000,-0.6200000000,47.2228658000,8.8187174000,1.1700000000,1.6649362019,0.3525372553,0.2387335710,6.1875000000,-8.3745000000,-7.6250000000,14.4126642904,25.7160506746,-1.1297404545
111900692.0000000000,-5.0625000000,-3.1255000000,-0.4375000000,4.1875000000,5.9375000000,8.0625000000,-0.7200000000,1.9200000000,-0.6600000000,47.2228658000,8.8187174000,1.2100000000,1.6401509402,0.3713279569,0.5511966376,6.3687500000,-7.8120000000,-7.6250000000,8.8880336235,25.7160506746,-1.1297404545
111911775.0000000000,-5.0625000000,-3.1255000000,-0.3750000000,-0.6875000000,3.9375000000,7.0000000000,0.8300000000,1.4900000000,-0.7500000000,47.2228658000,8.8187174000,1.2100000000,1.6330527338,0.3840268492,0.4900682146,-0.9437500000,-5.8120000000,-6.6250000000,9.4993178540,25.7160506746,-1.1297404545
111921651.0000000000,-5.0000000000,-3.1255000000,-0.3125000000,-2.8125000000,1.4375000000,6.1250000000,0.9900000000,1.0900000000,-0.4500000000,47.2228658000,8.8187174000,1.2100000000,1.6265766866,0.3909004803,0.4383735410,-4.2187500000,-3.3120000000,-5.8125000000,10.0162645902,25.7160506746,-1.1297404545
111929655.0000000000,-4.9375000000,-3.1255000000,-0.2500000000,-6.8125000000,-0.5625000000,5.6250000000,1.1200000000,1.4300000000,-0.5000000000,47.2228680000,8.8187121000,1.1900000000,2.3556258334,0.0927354661,0.1421225758,-10.3062500000,-1.3120000000,-5.3750000000,14.1787742422,26.3053837856,-1.3743692927
111951867.0000000000,-4.7500000000,-3.1880000000,-0.1875000000,-12.0625000000,-2.4375000000,5.5000000000,0.9500000000,1.2500000000,-0.5100000000,47.2228680000,8.8187121000,1.1900000000,2.3533535799,0.1194230027,0.1206656523,-18.4437500000,0.6255000000,-5.3125000000,14.3933434772,26.3053837856,-1.3743692927
111960962.0000000000,-4.5625000000,-3.1880000000,-0.1250000000,-16.6875000000,-3.1875000000,6.5000000000,0.4600000000,1.2500000000,-0.6300000000,47.2228680000,8.8187121000,1.2000000000,2.3341230796,0.1295360587,0.2146009241,-25.6437500000,1.3755000000,-6.3750000000,12.8539907589,26.3053837856,-1.3743692927
111968965.0000000000,-4.5625000000,-3.1880000000,-0.1250000000,-16.6875000000,-3.1875000000,6.5000000000,1.2700000000,1.3700000000,-0.7900000000,47.2228680000,8.8187121000,1.1900000000,2.3209858419,0.1391411202,0.0635606747,-25.6437500000,1.3755000000,-6.3750000000,14.9643932535,26.3053837856,-1.3743692927
111980370.0000000000,-4.1875000000,-3.3130000000,-0.0000000000,-20.2500000000,-4.3125000000,6.3125000000,-0.7000000000,1.5000000000,-0.7000000000,47.2228680000,8.8187121000,1.2000000000,2.2900744265,0.1547516215,0.1392153391,-31.5125000000,2.6255000000,-6.3125000000,13.6078466088,26.3053837856,-1.3743692927
111988372.0000000000,-4.1875000000,-3.3130000000,-0.0000000000,-23.0000000000,-4.6875000000,5.6250000000,-0.7000000000,1.3300000000,-0.4000000000,47.2228680000,8.8187121000,1.1900000000,2.2617700997,0.1637862862,-0.0014926869,-35.6375000000,3.0005000000,-5.6250000000,15.6149268692,26.3053837856,-1.3743692927
112000894.0000000000,-3.7500000000,-3.4380000000,0.1250000000,-22.7500000000,-5.2500000000,4.6875000000,-0.9000000000,1.0500000000,-0.6000000000,47.2228680000,8.8187121000,1.2200000000,2.2282171990,0.1752369437,0.2331364664,-35.8750000000,3.6880000000,-4.8125000000,11.4686353363,26.3053837856,-1.3743692927
112012077.0000000000,-3.5000000000,-3.5005000000,0.1250000000,-22.6250000000,-5.5625000000,3.5000000000,-0.4800000000,1.5700000000,-0.4200000000,47.2228680000,8.8187121000,1.2100000000,2.2008190394,0.1909305239,0.1176597522,-36.0375000000,4.0630000000,-3.6250000000,13.2234024781,26.3053837856,-1.3743692927
112023175.0000000000,-3.3125000000,-3.5005000000,0.1875000000,-20.3750000000,-5.1250000000,2.5625000000,-1.4400000000,1.2400000000,-0.2200000000,47.2228680000,8.8187121000,1.2100000000,2.1631862078,0.2027088482,0.1051706313,-32.9250000000,3.6255000000,-2.7500000000,13.3482936871,26.3053837856,-1.3743692927
112031178.0000000000,-3.1250000000,-3.5630000000,0.1875000000,-20.2500000000,-4.4375000000,2.0000000000,-1.6700000000,1.3300000000,-0.2500000000,47.2228680000,8.8187121000,1.2100000000,2.1284648070,0.2112652630,0.0939160117,-33.0000000000,3.0005000000,-2.1875000000,13.4608398832,26.3053837856,-1.3743692927
112039182.0000000000,-3.1250000000,-3.5630000000,0.1875000000,-20.1250000000,-4.6250000000,1.0000000000,-1.4000000000,0.9700000000,-0.2800000000,47.2228680000,8.8187121000,1.2000000000,2.0962284538,0.2168848106,-0.0413668774,-32.8125000000,3.1880000000,-1.1875000000,15.4136687736,26.3053837856,-1.3743692927
112051214.0000000000,-2.7500000000,-3.6880000000,0.1875000000,-17.7500000000,-5.3750000000,0.3125000000,-0.4300000000,1.2800000000,-0.3700000000,47.2228680000,8.8187121000,1.1900000000,2.0703573660,0.2300320006,-0.1227502169,-29.7750000000,4.0630000000,-0.5000000000,16.8275021687,26.3053837856,-1.3743692927
112060001.0000000000,-2.7500000000,-3.6880000000,0.1875000000,-15.8750000000,-5.6250000000,0.1250000000,0.1100000000,1.1700000000,-0.2300000000,47.2228680000,8.8187121000,1.2000000000,2.0507664110,0.2379601177,0.0026776448,-26.9625000000,4.3130000000,-0.3125000000,14.9732235521,26.3053837856,-1.3743692927
112068004.0000000000,-2.6250000000,-3.7505000000,0.1875000000,-15.8750000000,-5.6250000000,0.1250000000,0.1100000000,1.1700000000,-0.2300000000,47.2228680000,8.8187121000,1.2000000000,2.0312720948,0.2448963446,0.0018163778,-27.1375000000,4.3755000000,-0.3125000000,14.9818362217,26.3053837856,-1.3743692927
112076009.0000000000,-2.5000000000,-3.7505000000,0.1875000000,-12.3125000000,-5.2500000000,-0.1250000000,-0.5700000000,1.1500000000,-0.3900000000,47.2228680000,8.8187121000,1.2000000000,2.0065840089,0.2516070384,-0.0001116308,-21.9687500000,4.0005000000,-0.0625000000,15.0011163075,26.3053837856,-1.3743692927
112084013.0000000000,-2.3750000000,-3.8130000000,0.1875000000,-11.8125000000,-4.4375000000,-0.8125000000,-0.7200000000,0.9100000000,-0.3000000000,47.2228680000,8.8187121000,1.2000000000,1.9809547565,0.2563477306,-0.0011982963,-21.3937500000,3.2505000000,0.6250000000,15.0119829632,26.3053837856,-1.3743692927
112095403.0000000000,-2.3125000000,-3.8755000000,0.1875000000,-8.0000000000,-4.0000000000,-1.3125000000,-0.2800000000,0.8200000000,-0.2600000000,47.2228680000,8.8187121000,1.2100000000,1.9581897432,0.2630960566,0.0855656335,-15.7625000000,2.8755000000,1.1250000000,13.5443436653,26.3053837856,-1.3743692927
112105118.0000000000,-2.2500000000,-3.8755000000,0.1875000000,-2.0625000000,-2.9375000000,-1.1875000000,0.7500000000,0.6400000000,-0.2600000000,47.2228680000,8.8187121000,1.2200000000,1.9459933927,0.2666763036,0.1789599085,-6.9437500000,1.8130000000,1.0000000000,12.0104009145,26.3053837856,-1.3743692927
112119973.0000000000,-2.2500000000,-3.9380000000,0.1875000000,1.3125000000,-2.3750000000,-1.2500000000,1.8900000000,0.5500000000,-0.2700000000,47.2228680000,8.8187121000,1.2300000000,1.9545918948,0.2721833855,0.2267448924,-1.8812500000,1.3130000000,1.0625000000,10.9325510756,26.3053837856,-1.3743692927
112128069.0000000000,-2.2500000000,-3.9380000000,0.1250000000,1.3125000000,-2.3750000000,-1.2500000000,1.8900000000,0.5500000000,-0.2700000000,47.2228680000,8.8187121000,1.2100000000,1.9503378706,0.2739163108,-0.0438570253,-1.8812500000,1.3130000000,1.1250000000,14.8385702529,26.3053837856,-1.3743692927
112136072.0000000000,-2.3125000000,-3.9380000000,0.1250000000,5.1875000000,-1.8125000000,-0.8125000000,0.6700000000,0.6500000000,-0.3900000000,47.2228680000,8.8187121000,1.2000000000,1.9362847030,0.2763730315,-0.1661703998,4.0187500000,0.7505000000,0.6875000000,16.6617039981,26.3053837856,-1.3743692927
112149615.0000000000,-2.4375000000,-3.9380000000,0.1250000000,12.9375000000,0.1250000000,3.6875000000,0.0500000000,0.8900000000,-0.4600000000,47.2228680000,8.8187121000,1.2100000000,1.9178322300,0.2856198024,-0.0795222262,15.8187500000,-1.1870000000,-3.8125000000,15.1952222615,26.3053837856,-1.3743692927
112157620.0000000000,-2.5625000000,-3.9380000000,0.1875000000,12.9375000000,0.1250000000,3.6875000000,0.0000000000,0.0600000000,0.0700000000,47.2228680000,8.8187121000,1.2100000000,1.8987957643,0.2832850660,-0.0700023043,15.9937500000,-1.1870000000,-3.8750000000,15.1000230434,26.3053837856,-1.3743692927
112171032.0000000000,-2.6875000000,-3.9380000000,0.2500000000,16.3750000000,0.5000000000,6.6250000000,-0.4600000000,0.2900000000,0.2000000000,47.2228680000,8.8187121000,1.2200000000,1.8739376559,0.2843798123,0.0157538316,21.3250000000,-1.5620000000,-6.8750000000,13.6424616839,26.3053837856,-1.3743692927
112179035.0000000000,-2.8125000000,-3.9380000000,0.3125000000,16.3750000000,0.5000000000,6.6250000000,-0.4600000000,0.2900000000,0.2000000000,47.2228680000,8.8187121000,1.2100000000,1.8516955343,0.2838796287,-0.1082710356,21.5000000000,-1.5620000000,-6.9375000000,15.4827103560,26.3053837856,-1.3743692927
112187039.0000000000,-3.0000000000,-3.9380000000,0.3750000000,19.2500000000,1.7500000000,8.5625000000,2.0100000000,0.8700000000,-0.0300000000,47.2228680000,8.8187121000,1.2300000000,1.8492475774,0.2879806366,0.1532782738,26.0750000000,-2.8120000000,-8.9375000000,11.6672172621,26.3053837856,-1.3743692927
112196875.0000000000,-3.2500000000,-3.9380000000,0.5000000000,20.6875000000,1.5625000000,10.1250000000,2.0100000000,0.8700000000,-0.0300000000,47.2228680000,8.8187121000,1.2200000000,1.8505020618,0.2936290553,0.0373241442,28.5812500000,-2.6245000000,-10.6250000000,13.4267585580,26.3053837856,-1.3743692927
112206196.0000000000,-3.4375000000,-3.9380000000,0.5625000000,21.3125000000,1.1250000000,10.6250000000,2.7000000000,0.4800000000,0.1500000000,47.2228680000,8.8187121000,1.2200000000,1.8570772516,0.2951756251,0.0360882664,29.7812500000,-2.1870000000,-11.1875000000,13.4391173358,26.3053837856,-1.3743692927
112218784.0000000000,-3.6875000000,-3.9380000000,0.6875000000,22.6250000000,1.9375000000,9.6250000000,1.7800000000,0.2600000000,0.1000000000,47.2228680000,8.8187121000,1.2300000000,1.8609121247,0.2955363004,0.1147252869,32.1000000000,-2.9995000000,-10.3125000000,12.0527471309,26.3053837856,-1.3743692927
112226787.0000000000,-3.8750000000,-3.9380000000,0.7500000000,23.4375000000,3.0625000000,8.9375000000,1.1800000000,0.3900000000,0.1300000000,47.2228680000,8.8187121000,1.2700000000,1.8517939292,0.2957168489,0.6050647980,33.5812500000,-4.1245000000,-9.6875000000,4.7493520198,26.3053837856,-1.3743692927
112237874.0000000000,-4.1250000000,-3.8755000000,0.8125000000,21.5000000000,4.0625000000,7.5000000000,1.6100000000,0.3700000000,-0.0900000000,47.2228680000,8.8187121000,1.2800000000,1.8511440319,0.2968845101,0.6353287930,31.0250000000,-5.1870000000,-8.3125000000,3.8467120698,26.3053837856,-1.3743692927
112250975.0000000000,-4.3125000000,-3.8755000000,0.8750000000,16.8750000000,4.4375000000,4.5000000000,0.8000000000,0.5800000000,-0.0600000000,47.2228680000,8.8187121000,1.2500000000,1.8432407464,0.3015134851,0.3438386431,24.3500000000,-5.5620000000,-5.3750000000,8.5616135686,26.3053837856,-1.3743692927
112262367.0000000000,-4.5625000000,-3.7505000000,0.9375000000,13.6875000000,4.7500000000,2.8750000000,1.1800000000,0.6200000000,-0.3900000000,47.2228680000,8.8187121000,1.2800000000,1.8383183510,0.3055561727,0.5703121967,19.9187500000,-5.9995000000,-3.8125000000,4.4968780327,26.3053837856,-1.3743692927
112273445.0000000000,-4.6875000000,-3.7505000000,1.0000000000,10.0625000000,4.8750000000,2.1250000000,2.2200000000,0.3500000000,-0.5800000000,47.2228680000,8.8187121000,1.2600000000,1.8444787091,0.3064027479,0.3284318593,14.6562500000,-6.1245000000,-3.1250000000,8.1156814067,26.3053837856,-1.3743692927
112284450.0000000000,-4.7500000000,-3.6880000000,1.0000000000,6.8750000000,5.6875000000,2.9375000000,2.1800000000,0.8300000000,-1.1100000000,47.2228680000,8.8187121000,1.2800000000,1.8499799326,0.3124447196,0.4677921573,9.9625000000,-6.9995000000,-3.9375000000,5.5220784266,26.3053837856,-1.3743692927
112292779.0000000000,-4.8125000000,-3.6255000000,1.0625000000,3.5000000000,5.3125000000,3.0625000000,-1.5400000000,2.6300000000,-1.5800000000,47.2228680000,8.8187121000,1.2800000000,1.8189293381,0.3310543148,0.4102755280,4.9875000000,-6.6870000000,-4.1250000000,6.0972447204,26.3053837856,-1.3743692927
112300784.0000000000,-4.8125000000,-3.6255000000,1.0625000000,0.8750000000,4.9375000000,3.2500000000,1.7400000000,0.2900000000,-1.3200000000,47.2228680000,8.8187121000,1.2700000000,1.8146713143,0.3300879719,0.2358794956,1.0500000000,-6.3120000000,-4.3125000000,8.4412050443,26.3053837856,-1.3743692927
112308798.0000000000,-4.8125000000,-3.5630000000,1.0625000000,0.8750000000,4.9375000000,3.2500000000,2.0500000000,2.2000000000,-1.6600000000,47.2228680000,8.8187121000,1.2700000000,1.8129310303,0.3442876006,0.2013832098,1.0500000000,-6.3745000000,-4.3125000000,8.7861679023,26.3053837856,-1.3743692927
112317351.0000000000,-4.7500000000,-3.5630000000,1.1250000000,-2.2500000000,4.6875000000,3.6875000000,2.0500000000,2.2000000000,-1.6600000000,47.2228680000,8.8187121000,1.2800000000,1.8123116012,0.3595222699,0.2865209278,-3.7250000000,-6.1245000000,-4.8125000000,7.3347907223,26.3053837856,-1.3743692927
112325354.0000000000,-4.7500000000,-3.5005000000,1.1875000000,-5.5625000000,4.3125000000,3.4375000000,-2.0400000000,1.8000000000,-1.6200000000,47.2228680000,8.8187121000,1.2800000000,1.7781674475,0.3702343464,0.2472635795,-8.6937500000,-5.8120000000,-4.6250000000,7.7273642049,26.3053837856,-1.3743692927
112333357.0000000000,-4.6250000000,-3.5005000000,1.1875000000,-8.8750000000,3.5625000000,2.6875000000,-0.8600000000,-0.2700000000,-1.3400000000,47.2228680000,8.8187121000,1.2900000000,1.7537138400,0.3644387543,0.3389018647,-13.8375000000,-5.0620000000,-3.8750000000,6.2109813535,26.3053837856,-1.3743692927
112342806.0000000000,-4.5000000000,-3.4380000000,1.1875000000,-14.3125000000,2.8750000000,1.4375000000,0.2800000000,2.5700000000,-1.5900000000,47.2228680000,8.8187121000,1.2900000000,1.7389634102,0.3848897136,0.2927453643,-22.1687500000,-4.4370000000,-2.6250000000,6.6725463565,26.3053837856,-1.3743692927
112350809.0000000000,-4.5000000000,-3.4380000000,1.1875000000,-16.0625000000,2.5625000000,0.4375000000,-2.2400000000,1.2900000000,-1.2300000000,47.2228680000,8.8187121000,1.3200000000,1.7039681444,0.3913074010,0.6305340531,-24.7937500000,-4.1245000000,-1.6250000000,1.4946594685,26.3053837856,-1.3743692927
112362710.0000000000,-4.1875000000,-3.3755000000,1.1875000000,-18.0625000000,1.7500000000,-0.6250000000,0.8800000000,0.4200000000,-1.0300000000,47.2228680000,8.8187121000,1.3100000000,1.6975075118,0.3924110983,0.4740027973,-28.2312500000,-3.3745000000,-0.5625000000,3.6599720272,26.3053837856,-1.3743692927
112373796.0000000000,-3.9375000000,-3.3755000000,1.1875000000,-21.4375000000,1.2500000000,-2.1250000000,1.8800000000,1.2600000000,-0.7600000000,47.2228680000,8.8187121000,1.3200000000,1.7013621549,0.4023793195,0.5106962185,-33.6437500000,-2.8745000000,0.9375000000,2.6930378148,26.3053837856,-1.3743692927
112383266.0000000000,-3.7500000000,-3.3755000000,1.1875000000,-22.5000000000,1.1875000000,-3.6250000000,-1.1300000000,1.7000000000,-1.0300000000,47.2228680000,8.8187121000,1.3100000000,1.6739222622,0.4143479131,0.3465092806,-35.5000000000,-2.8120000000,2.4375000000,4.9349071944,26.3053837856,-1.3743692927
112391270.0000000000,-3.7500000000,-3.3755000000,1.1875000000,-22.5000000000,0.0625000000,-4.3750000000,-0.8500000000,0.5900000000,-0.8000000000,47.2228680000,8.8187121000,1.3000000000,1.6505895125,0.4149255293,0.1822211926,-35.5000000000,-1.6870000000,3.1875000000,7.1777880737,26.3053837856,-1.3743692927
112402901.0000000000,-3.3125000000,-3.3755000000,1.0625000000,-21.5000000000,-0.3125000000,-4.6875000000,1.8000000000,0.5900000000,-0.5800000000,47.2228680000,8.8187121000,1.2900000000,1.6550161723,0.4176367263,0.0734956233,-34.6125000000,-1.3120000000,3.6250000000,8.8650437668,26.3053837856,-1.3743692927
112414292.0000000000,-3.1250000000,-3.3755000000,1.0625000000,-20.5000000000,-0.4375000000,-5.0625000000,1.9400000000,0.8900000000,-0.8900000000,47.2228680000,8.8187121000,1.2800000000,1.6605454251,0.4235623763,-0.0292535546,-33.3750000000,-1.1870000000,4.0000000000,10.4925355461,26.3053837856,-1.3743692927
112422295.0000000000,-3.1250000000,-3.3755000000,1.0625000000,-19.6250000000,-0.9375000000,-4.6875000000,-1.5800000000,0.6900000000,-1.0600000000,47.2228680000,8.8187121000,1.2800000000,1.6315634994,0.4248395551,-0.0328999426,-32.0625000000,-0.6870000000,3.6250000000,10.5289994263,26.3053837856,-1.3743692927
112430299.0000000000,-2.9375000000,-3.3755000000,1.0000000000,-19.6250000000,-0.9375000000,-4.6875000000,1.8100000000,-0.4000000000,-1.0600000000,47.2228680000,8.8187121000,1.2700000000,1.6297320709,0.4174675345,-0.1611200442,-32.3250000000,-0.6870000000,3.6875000000,12.4112004424,26.3053837856,-1.3743692927
112441988.0000000000,-2.7500000000,-3.3755000000,0.9375000000,-15.2500000000,-1.4375000000,-4.6875000000,1.7000000000,2.6900000000,-1.3800000000,47.2228680000,8.8187121000,1.2700000000,1.6333144780,0.4444889533,-0.1579730111,-26.0250000000,-0.1870000000,3.7500000000,12.3797301106,26.3053837856,-1.3743692927
112453630.0000000000,-2.4375000000,-3.3755000000,0.8750000000,-13.8125000000,-2.1875000000,-5.1875000000,-2.0500000000,1.1500000000,-1.1000000000,47.2228680000,8.8187121000,1.2900000000,1.5935602021,0.4533653291,0.0196370217,-24.3062500000,0.5630000000,4.3125000000,9.4036297832,26.3053837856,-1.3743692927
112461634.0000000000,-2.4375000000,-3.3755000000,0.8750000000,-11.6250000000,-2.5000000000,-5.7500000000,2.4200000000,1.0200000000,-1.3200000000,47.2228680000,8.8187121000,1.2800000000,1.5969424221,0.4569600740,-0.1157097124,-21.0250000000,0.8755000000,4.8750000000,11.3570971236,26.3053837856,-1.3743692927
112469637.0000000000,-2.3750000000,-3.4380000000,0.8125000000,-11.6250000000,-2.5000000000,-5.7500000000,2.4200000000,1.0200000000,-1.3200000000,47.2228680000,8.8187121000,1.2800000000,1.6002884065,0.4605178559,-0.1125831866,-21.1125000000,0.9380000000,4.9375000000,11.3258318660,26.3053837856,-1.3743692927
112480728.0000000000,-2.2500000000,-3.4380000000,0.7500000000,-9.8750000000,-3.0000000000,-6.4375000000,-2.2600000000,1.1100000000,-0.7400000000,47.2228680000,8.8187121000,1.2800000000,1.5596670626,0.4681642617,-0.1072381455,-18.6625000000,1.4380000000,5.6875000000,11.2723814550,26.3053837856,-1.3743692927
112488731.0000000000,-2.1875000000,-3.5005000000,0.6875000000,-4.6875000000,-3.6875000000,-6.7500000000,0.0000000000,0.0500000000,-0.7600000000,47.2228680000,8.8187121000,1.2700000000,1.5442122131,0.4639247208,-0.2258784070,-10.9687500000,2.1880000000,6.0625000000,13.0587840700,26.3053837856,-1.3743692927
112497933.0000000000,-2.1875000000,-3.5005000000,0.6250000000,-2.1250000000,-3.3750000000,-7.3750000000,0.0000000000,0.0500000000,-0.7600000000,47.2228680000,8.8187121000,1.2900000000,1.5289331597,0.4597938105,0.0089817150,-7.1250000000,1.8755000000,6.7500000000,9.5101828498,26.3053837856,-1.3743692927
112511837.0000000000,-2.1875000000,-3.5005000000,0.5000000000,2.8125000000,-3.3750000000,-9.3125000000,-0.6400000000,1.0400000000,-0.7300000000,47.2228680000,8.8187121000,1.3100000000,1.5050806464,0.4695912676,0.1446391211,0.2812500000,1.8755000000,8.8125000000,6.9536087885,26.3053837856,-1.3743692927
112523881.0000000000,-2.2500000000,-3.5630000000,0.3125000000,5.9375000000,-3.5000000000,-10.0625000000,-1.1700000000,1.2300000000,-0.7300000000,47.2228680000,8.8187121000,1.3100000000,1.4762927065,0.4796304903,0.1238622260,5.0562500000,2.0630000000,9.7500000000,7.1613777401,26.3053837856,-1.3743692927
112534969.0000000000,-2.3750000000,-3.6255000000,0.1875000000,10.3125000000,-3.3750000000,-10.3750000000,-1.1300000000,0.7900000000,-0.6400000000,47.2228680000,8.8187121000,1.3000000000,1.4493221243,0.4835697775,0.0163746551,11.7937500000,2.0005000000,10.1875000000,8.8362534487,26.3053837856,-1.3743692927
112546969.0000000000,-2.5000000000,-3.6255000000,0.1250000000,11.9375000000,-3.0625000000,-11.3750000000,1.6900000000,0.2600000000,-0.1600000000,47.2228680000,8.8187121000,1.2700000000,1.4551187550,0.4818917838,-0.2353967304,14.4062500000,1.6880000000,11.2500000000,13.1539673039,26.3053837856,-1.3743692927
112559942.0000000000,-2.6250000000,-3.6255000000,-0.0000000000,16.5625000000,-2.1875000000,-11.4375000000,0.9400000000,0.6100000000,-0.1100000000,47.2228680000,8.8187121000,1.2600000000,1.4528701358,0.4849817516,-0.2885012238,21.5187500000,0.8130000000,11.4375000000,14.2850122377,26.3053837856,-1.3743692927
112568749.0000000000,-2.8125000000,-3.6255000000,-0.1250000000,18.5625000000,-1.5625000000,-11.6250000000,0.9400000000,0.6100000000,-0.1100000000,47.2228680000,8.8187121000,1.2700000000,1.4466932975,0.4855010512,-0.1458070296,24.7812500000,0.1880000000,11.7500000000,12.2580702959,26.3053837856,-1.3743692927
112579041.0000000000,-3.0000000000,-3.6255000000,-0.2500000000,20.8125000000,0.1250000000,-11.4375000000,0.0900000000,1.1500000000,-0.5200000000,47.2228680000,8.8187121000,1.2900000000,1.4333257663,0.4924225793,0.0596498965,28.4187500000,-1.4995000000,11.6875000000,9.0035010350,26.3053837856,-1.3743692927
112587044.0000000000,-3.2500000000,-3.6255000000,-0.3750000000,22.0625000000,0.3750000000,-10.5000000000,-1.1600000000,1.2600000000,-0.8100000000,47.2228680000,8.8187121000,1.2400000000,1.4099436846,0.4975272489,-0.5758518745,30.6437500000,-1.7495000000,10.8750000000,18.3585187449,26.3053837856,-1.3743692927
112601569.0000000000,-3.4375000000,-3.6255000000,-0.4375000000,22.5625000000,1.3750000000,-10.4375000000,2.2800000000,0.6100000000,-0.4600000000,47.2228680000,8.8187121000,1.2400000000,1.4288874752,0.5014070265,-0.5223505360,31.6562500000,-2.7495000000,10.8750000000,17.8235053604,26.3053837856,-1.3743692927
112611216.0000000000,-3.6250000000,-3.5630000000,-0.5625000000,21.6875000000,2.1250000000,-9.6875000000,1.9500000000,1.0000000000,-0.5100000000,47.2228680000,8.8187121000,1.2400000000,1.4333930885,0.5059988793,-0.4732619480,30.6062500000,-3.5620000000,10.2500000000,17.3326194795,26.3053837856,-1.3743692927
112619255.0000000000,-3.8750000000,-3.5630000000,-0.6250000000,21.6875000000,2.1250000000,-9.6875000000,1.9500000000,1.0000000000,-0.5100000000,47.2228680000,8.8187121000,1.2500000000,1.4347209062,0.5089436605,-0.3041641721,30.9562500000,-3.5620000000,10.3125000000,15.0416417211,26.3053837856,-1.3743692927
112630303.0000000000,-4.0625000000,-3.5005000000,-0.7500000000,21.6875000000,2.6250000000,-10.0625000000,-0.3300000000,1.9000000000,-0.9000000000,47.2228680000,8.8187121000,1.2500000000,1.4169600972,0.5246989495,-0.2812290186,31.2187500000,-4.1245000000,10.8125000000,14.8122901858,26.3053837856,-1.3743692927
112641365.0000000000,-4.2500000000,-3.4380000000,-0.8750000000,19.5625000000,2.5625000000,-10.0625000000,-0.0100000000,1.8300000000,-0.9700000000,47.2228680000,8.8187121000,1.2500000000,1.4028770121,0.5395565034,-0.2612937666,28.2937500000,-4.1245000000,10.9375000000,14.6129376664,26.3053837856,-1.3743692927
112649368.0000000000,-4.4375000000,-3.4380000000,-0.9375000000,19.5625000000,2.5625000000,-10.0625000000,0.4600000000,1.0700000000,-0.7000000000,47.2228680000,8.8187121000,1.2700000000,1.3926346293,0.5426844695,0.0107631237,28.5562500000,-4.1245000000,11.0000000000,10.6923687631,26.3053837856,-1.3743692927
112658446.0000000000,-4.5625000000,-3.3755000000,-1.0625000000,15.3125000000,2.3125000000,-9.6875000000,0.4600000000,1.0700000000,-0.7000000000,47.2228680000,8.8187121000,1.2900000000,1.3830032755,0.5469260761,0.2254864371,22.3562500000,-3.9370000000,10.7500000000,7.3451356292,26.3053837856,-1.3743692927
112668450.0000000000,-4.6875000000,-3.3755000000,-1.1250000000,13.4375000000,2.8750000000,-9.7500000000,1.8400000000,1.3500000000,-0.6600000000,47.2228680000,8.8187121000,1.2800000000,1.3875738100,0.5548846043,0.0983643327,19.7187500000,-4.4995000000,10.8750000000,9.2163566726,26.3053837856,-1.3743692927
112676453.0000000000,-4.8125000000,-3.3130000000,-1.2500000000,8.5000000000,2.9375000000,-10.4375000000,2.0800000000,0.7100000000,-0.3300000000,47.2228680000,8.8187121000,1.2600000000,1.3903196707,0.5550070201,-0.1626921582,12.4875000000,-4.6245000000,11.6875000000,13.0269215816,26.3053837856,-1.3743692927
112687524.0000000000,-4.8750000000,-3.2505000000,-1.3125000000,6.7500000000,1.6250000000,-10.8125000000,1.9500000000,0.8500000000,-0.5100000000,47.2228680000,8.8187121000,1.2700000000,1.3979852287,0.5588367661,-0.0597077826,9.9500000000,-3.3745000000,12.1250000000,11.3970778257,26.3053837856,-1.3743692927
